zipcode,pdb_org_id,country,org_id,url,address,name,state,city
421001,36142,IN,36142,http://www.sonuinternet.com,,As Broadband Pvt Ltd,,Ulhasnagar
,36143,,36143,,,South Central Power Company,,
127021,36144,,36144,http://nexflo.in,"142 Zoo Road
Indra Colony",Nexflo Communications,,Bhiwani
,36145,,36145,,,LIDER NET E SERVICOS DE MULTIMIDIA,,
75740,36146,MX,36146,http://www.solit.com.mx,15 Norte 238,CESAR FLORES BARBOSA,,Tehuacan
,36147,ID,36147,http://citraberdikari.co.id,Margatama Asri IV,PT.CITRA BERDIKARI NUSANTARA,,Madiun
,36148,AU,36148,https://www.virtualplatform.com.au,,VirtualPlatform,,
,36149,US,36149,,,NextGen Multimedia Limited,,
00048,36150,IT,36150,http://www.wificannavo.it,"VIA ENNIO VISCA 43
00048 Nettuno RM",Wifi Cannavo,Lazio,Nettuno
CV21 3QP,36151,GB,36151,http://www.yorkukhosting.com,"Eastlands Court Business Centre
St. Peters Road",York UK Hosting Ltd,Warwickshire,Rugby
28291,36152,ID,36152,,JL. Herkules,M Alhuda,,Pekanbaru
50517,36153,ID,36153,http://nimnet.id,Jl gatot subroto 43,PT Nesta Indo Media,Jawa Tengah,"Semarang, Kab."
101245,36154,NG,36154,https://www.platinumindexdata.com/,"Number 7 Osa-Paul Street, Thomas Estate Ajah",Platinum Index Data Communications Ltd,,Ajah
610000,36155,CN,36155,,Xiyuan Ave,Xin-xu,,Chengdu
,36156,,36156,,,Chen Xinyu,,
,36157,,36157,,,SABI NETWORKS LIMITED,,
60185-2016,36158,US,36158,https://physgun.com,603 Discovery Dr,Physgun LLC,IL,West Chicago
,36159,,36159,,,Selim Yazicioglu,,
07068-1032,36160,US,36160,https://coreweave.com,101 Eisenhower Pkwy,"CoreWeave, Inc",NJ,Roseland
,36161,,36161,,,PT Menara Digital Salama,,
,36162,,36162,,,Zhou Yang,,
,36163,,36163,,,AKBUF,,
,36164,,36164,http://www.impactsoftwares.co.in,"1060C LADPURA GREATER NOIDA GB NAGAR,NOIDA,Uttar Pradesh
India",IMPACT SOFTWARES,,Greater noida
,36165,,36165,,,"COOPERATIVA ELECTRICA, PROVISION DE SERVICIOS PUBLICOS Y VIVIENDA DE JUAN N. FERNANDEZ LIMITADA",,
,36166,,36166,,,CBS-LAN S.A.,,
Littoral,36167,CM,36167,http://cm.inq.inc,"Rue Casino, Bonapriso",INQ DIGITAL CAMEROON SA,,Douala
,36168,,36168,,,UTRA NET,,
47018,36169,US,36169,http://www.seicommunications.com,14005 US Hwy 50,"SEI Data, Inc.",IN,Dillsboro
83703-115,36170,BR,36170,https://netcityfibra.com.br,"R. Francisco Dranka, 1780 - Sala 301 - Fazenda Velha, Araucária - PR, 83703-115",NETCITY TELECOM LTDA,,Araucária
2620,36171,AT,36171,https://jkdev.io,Ameisbachgasse 5/7,Jakob Kampichler,Niederösterreich,Neunkirchen
,36172,,36172,,,Finovy Pte. Ltd.,,
75603-000,36173,BR,36173,https://uplinktelecom.net.br,"Rua Fortaleza, 2085
Porteirão - GO",UP LINK TELECOM,GO,Porteirão
,36174,,36174,,,PLANISWARE EUROPE,,
,36175,,36175,,,PLANISWARE US,,
,36176,,36176,,,Planisware Singapore Pte. Ltd,,
76630-000,36177,BR,36177,http://spacenetbandalarga.com.br/index.php,"RUA SA TAVARES, SN QUADRA13A LOTE02SALA01 - CENTRO",SPACENET BANDA LARGA,,Itaberai
64.040-605,36178,,36178,https://novawifi.com.br,"Av. Santa Me. Paulina, 4015 - Angelim",NOVA WIFI TERESINA,,Teresina
15200-000,36179,BR,36179,https://netfibrago.com.br,"Avenida Nove de Julho, 1019",NET FIBRA,SP,José Bonifácio
75250-005,36180,,36180,https://www.i9telecom.com.br/,"RUA ARUANA, SN QUADRA09LOTE05CASA04 - RESIDENCIAL RIO ARAGUAIA",I9 TELECOM,,Senador Canedo
64010-290,36181,BR,36181,,"RUA PROFESSORA FRANCISCA MAGALHAES, 19 SETOR C QUADRA11CASA19 - MOCAMBINHO",B C NET TELECOM,Piau,Teresina
76660-000,36182,,36182,http://bytetelecom.net.br/,"AVENIDA ANTONIO LOURENCO DE SA, SN QUADRA06LOTE22 - CENTRO",BYTE TELECOM,,Itaguaru
,36183,,36183,,,Proximity EOOD,,
17602,36184,US,36184,https://www.coretransit.net,,Core Transit LLC,,Lancaster
,36185,,36185,,,TECHNI-HEBERG SAS,,
,36186,NG,36186,https://fibrehub.com.ng/,"68/72 Allen Avenue, Ikeja",Fibrehub Internetworking Services Ltd,,
,36187,,36187,,,Wai Wah Tang,,
,36188,,36188,,,Maximilian Jacobsen,,
,36189,,36189,,,TELE.CO,,
,36190,,36190,,,PT Terabyte Network Indonesia,,
,36191,,36191,,,Switch Fiber,,
,36192,,36192,,,Lewin Steiner,,
,36193,,36193,,,General Telephone System Inc.,,
01189,36194,DE,36194,https://dd-ix.net,Tübinger Str. 10,DD-IX Dresden Internet Exchange e.V. i.G.,Dresden,Dresden
,36195,,36195,,,SIBSTRIN,,
20190-4700,36196,US,36196,https://www.cluetrust.net,11654 Plaza America Dr,"GBP Software, LLC",VA,Reston
84130-000,36197,BR,36197,https://www.rbtelecom.net.br,"Rua Conceicao, 1705
Palmeira - PR",RB TELECOM,PR,Palmeira
,36198,,36198,https://innetra.com,,INNETRA,,
30-504,36199,PL,36199,https://www.onea.pl,"ul. Kalwaryjska 69/9
30-504 Kraków",ONEA Sp. z o.o.,Kraków,Kraków
,36200,,36200,,,"Simple Fiber, LLC",,
51000,36201,DO,36201,http://funtechnology.net/,"Calle María Cristina capellan no.45
Calle María Cristina capellan no.45",FUN TECHNOLOGY S.R.L,,Tamboril
65634540,36202,BR,36202,http://softelecom.com.br,"Rua 96, n. 215, Vila Monteiro",SOF SMART,,Timon
,36203,,36203,,,MAXXCON CIA.LTDA.,,
11330-000,36204,BR,36204,http://ligpronet.com,"Rua Marechal Mascarenhas de Moraes, 1369
Vila Margarida",P P DOS SANTOS GOMES TELECOMUNICACOES,SP,São Vicente
64701-2444,36205,US,36205,https://www.civilizedhosting.net,117 S Lexington St,CIVILIZED HOSTING LLC,MO,Harrisonville
,36206,,36206,,,CHUN-MING OU,,
,36207,,36207,,,XIYAN LTD,,
,36208,,36208,,,BITNET,,
3001,36209,AF,36209,https://starktelecom.af,"Moslem19,Herat,Afghanistan",Stark Telecom,,Herat
N1 7AA,36210,GB,36210,https://wiki.misakaf.org/,"275 New North Road
London",MisakaF Network Ltd,Islington,London
3220,36211,AU,36211,https://www.connecttel.com.au,41-43 West Fyans St,CONNECT TEL PTY LTD,VIC,Geelong
57169,36212,ID,36212,https://www.ums.ac.id,"Jl. A. Yani, Pabelan, Kartasura, Sukoharjo, Jawa Tengah 57169 Indonesia",Universitas Muhammadiyah Surakarta,,Sukoharjo
16225,36213,DE,36213,https://www.telta.de,"Bergerstr. 105
16225 Eberswalde",TELTA Citynetz GmbH,Brandenburg,Eberswalde
,36214,AT,36214,https://voixp.com,,VOIXP,,
19401-4710,36215,US,36215,https://www.mciu.org,2 W Lafayette St,Montgomery County Intermediate Unit,PA,Norristown
,36216,IT,36216,,,Filippo Sacco Comis Dell'Oste,,
,36217,,36217,,,TALENT LINK GROUP LIMITED,,
,36218,,36218,,,Wi5 Internet Services Private Limited,,
56317,36219,ID,36219,https://tunasmediadata.id/,Argo Recidence Tlogojati,PT Tunas Media Data,,Wonosobo
,36220,,36220,,,MTN Zambia,,
,36221,,36221,,,NetWarm LTD,,
,36222,,36222,,,VNETWORK TELECOMMUNICATION SERVICES COMPANY LIMITED,,
45162,36223,ID,36223,http://www.jmcnet.id,"Blok 04 Assa'idiyah RT. 003 RW. 003
Desa Tegalgubug Lor, Kec. Arjawinangun",PT Jaringan Multimedia Cirebon,,Kabupaten Cirebon
61278,36224,US,36224,http://www.stradacomm.com,"PO Box 298
224 13th St",Strada Communications L.L.C.,IL,Rapids City
,36225,,36225,,,DR NETWORK SOLUTIONS PRIVATE LIMITED,,
V6E 3S7,36226,CA,36226,http://netskrt.io,"2220-1050 Pender St W
Vancouver BC V6E 3S7",Netskrt,BC,Vancouver
,36227,,36227,,,Instituto Jalisciense de Tecnologias de la Informacion A.C.,,
030000,36228,CN,36228,https://marionic.net/,"Taiyuan. Shanxi, China",MARIONIC,,Taiyuan
63261,36229,ID,36229,https://www.jmgkoneksiku.co.id/,"WONOKERTO, Kel. Karanggupito, Kec. Kendal, Kab. Ngawi, Prov. Jawa Timur",PT Jaringan Multimedia Global,,kabupaten Ngawi
,36230,,36230,https://ixbunny.com,,IXBunny Limited,,
53210-460,36231,BR,36231,https://aftelecomprov.com.br/,"ESTRADA DO CAENGA, Nº 317, SÃO BENEDITO",OLIVEIRA & CARVALHO COMUNICACAO E MULTIMIDIA LTDA,,Olinda
,36232,,36232,,,Litware LLC,,
602 00,36233,CZ,36233,http://www.menstudio.eu,"Nové sady 988/2
602 00 Brno",Mald Entertainment Studio s.r.o.,Jihomoravský kraj,Brno
60600,36234,MX,36234,https://mtfibra.mx/,"Offices C. Esteban Vaca Calderón 170,
Centro 41289,",MT FIBRA,,Apatzingán
,36235,,36235,https://www.euroidcservice.org,,GHC-HK,,
,36236,,36236,,,PT Latansa Teknologi Multimedia,,
,36237,,36237,,,SHIFT DATA SERVICES INC,,
,36238,,36238,,,PT SURYA TEKNIKA PRATAMA,,
26121,36239,DE,36239,https://netdev.cloud/,"Auguststr. 42
26121 Oldenburg (Oldenburg)",NetDev UG (haftungsbeschränkt),,Oldenburg (Oldenburg)
70736,36240,DE,36240,https://max.srl,"Stuttgarter Str. 106 c/o Block Services
70736 Fellbach",MAX.SRL,,Fellbach
15136,36241,ID,36241,https://azizi.id,Jl. Gatot Subroto KM.7,Abdullah Azizi Alfarizi,,Kota Tangerang
06130,36242,TR,36242,https://mertcangokgoz.com,"Aydınlıkevler Mah.
Arama Sk. Aydinlikevler/Altindag No:31/8",Mertcan GÖKGÖZ,Ankara,Altındağ
57731,36243,ID,36243,https://www.gnetwork.id,"SOBAYAN RT 1/ 11, BRUJUL JATEN KARANGANYAR",PT. GOLDEN NETWORK NUSANTARA,,Karanganyar
,36244,,36244,,,Cronos Telecom,,
,36245,,36245,,,IDEA TEC LTD,,
,36246,,36246,https://tillered.com/,,Tillered,,
94612-2054,36247,US,36247,http://bactc.com,1423 Broadway Ste 1068,CellularONE,CA,Oakland
23452-4419,36248,US,36248,https://pinn.net,3419 Virginia Beach Blvd Ste 5109,Pinnacle Online,VA,Virginia Beach
,36249,,36249,,,Host4nerd LLC,,
,36250,,36250,,,All Neins LLC,,
,36251,,36251,,,Kuzey Verimerkezi A.Ş.,,
91227,36252,DE,36252,https://www.noris-itk.de,Hauptstr. 37,Noris ITK,Mittelfranken,Leinburg
84014,36253,US,36253,https://www.pbx.io,1034 w 500 n,PBXIO LLC,UT,centerville
,36254,,36254,,,JS MELO COMUNICAÇÂO MULTIMIDIA LTDA,,
,36255,,36255,,,PT Sugi Bintang Jaya,,
53482,36256,ID,36256,http://saranakawansetia.com,Jl. Raya Kenteng - Madukara,PT Sarana Kawan Setia,,BANJARNEGARA
WA4 4BS,36257,GB,36257,http://cts.co.uk,"LTD
Daresbury",Converge-it.Net Ltd,,Warrington
,36258,,36258,,,Max Giga Fiber Private Limited,,
39.440-001,36259,BR,36259,http://nortecnet.com.br,,NT TELECOMUNICACOES DE JANAUBA LTDA - ME,,Janauba
,36260,,36260,,,Poole,,
WC2H 9JQ,36261,GB,36261,https://hn.hypernology.com/,"71-75 Shelton Street
Covent Garden",Hyper Group Network Ltd.,Camden,London
,36262,BE,36262,https://as216320.net,,Kiriel Slembrouck,,
,36263,JP,36263,https://as-ghost.github.io/,,Ghost Network,,
29850-000,36264,BR,36264,http://www.ultragiga.com.br,"Rua Manoel Procópio
Divino Espírito Santo",KMM TELECOM LTDA-ME,,Ecoporanga
17148,36265,ID,36265,https://lintasnusa.net,"Blok B
Jalan Kemang 6 No. 68",PT Koloni Lintas Nusantara,,Kota Bekasi
141800,36267,RU,36267,http://point.online,"20, Mahalina str.",NECSTEL,,Dmitrov
,36268,,36268,http://ptnalendra.id,,PT Nalendra Gigantara Media,,
60000,36269,PK,36269,http://www.prime.net.pk,"Office No.8,9,10 Green Eveneu Near Byco Pump Nagana Chowk Multan
105A Almadeev Centre Masoom Shah Road Multan",Prime Networks,,Multan
25750-225,36270,BR,36270,https://www.opensatsistemas.com/,"Estr. União e Indústria, 19000",Opensat Soluções em segunça LTDA,,Pedro do Rio - Petropolis
26222,36271,GR,36271,https://aweb.gr/client/,Tsmadou 50,ASIMIA DAMASKOU,,Patra
,36272,US,36272,https://centergrid.com/,,"Ascendum-IMS, LLC",,
29820000,36273,BR,36273,http://www.akinet.net,"Av Domingos Marculino 55
Av Domingos Marculino 55",AKI NET TELECOM LTDA ME,,Agua Doce do Norte
KN,36274,KN,36274,http://www.citywifionline.com,"North Independence Square Street
P O BOX 1950",City Wi-Fi Inc,,Basseterre
11913,36275,EE,36275,,Randvere Tee,KYBERORG-NET,,Tallinn
,36276,FI,36276,https://as216460.net/,,Helke,,
,36277,,36277,,,wareconsult Verwaltungs GmbH,,
,36279,,36279,,,GOLD DATA USA INC,,
,36280,,36280,,,LAB47,,
59154,36281,ID,36281,http://www.kusumavision.net,"Desa Sekarjalak RT.06/01
Kec. Margoyoso, Kab. Pati",PT Berkah Media Kusuma Vision,,"Pati, Jawa Tengah, 59154"
,36282,VN,36282,,"9th Floor, Da Nang Software Park,
02 Quang Trung, Thach Thang Ward, Hai Chau District, Da Nang City, Vietnam",IPTP NETWORKS DA NANG COMPANY LIMITED,,
3629,36283,ZA,36283,https://www.gns.co.za/,8 Menston Rd,Global Network Systems (PTY) LTD,,Durban
201 31,36284,GR,36284,http://www.smartnetgroup.gr,"Patron 1
201 31 Korinthos",SMARTNET I.K.E,Peloponnisos,Korinthos
EC1V 2NX,36285,GB,36285,https://www.hyehost.co.uk,128 City Road,Hyehost LTD,,London
91190,36286,FR,36286,https://kaminot.com,"7 RUE RAOUL DAUTRY
91190 Gif-sur-Yvette",Kaminot,Essonne,Gif-sur-Yvette
,36287,US,36287,https://turlxthehuman.com,,Aaron Russell,,Fremont
11116,36288,DO,36288,https://kwservicesrd.net/,"CALLE PRINCIPAL NUMERO 24 EL CAFE DE HERRERA, Santo Domingo","KW SERVICES RD, S.R.L.",,SANTO DOMINGO
,36289,FR,36289,,,Thibaut M.,,
83125,36290,ID,36290,https://unram.ac.id,"Jln. Majpahit No. 62
UPT PUSTIK",Universitas Mataram,,MATARAM
,36291,,36291,,,Pinkfroot,,
71200,36292,FR,36292,https://rubix-datacenter.fr/,Boulevard de l'industrie,RUBIX DATACENTER,,Le Creusot
,36293,,36293,,,Culture Wireless Business LLC,,
,36294,,36294,,,"NGNSYS, LLC",,
,36295,BR,36295,https://www.linketelecom.com.br,,LINKE SOLUCOES LTDA,,Caxias
08014,36296,ES,36296,Https://www.adsystems.es,"Caballero 79
79 CABALLERO",AD SYSTEMS,,Barcelona
,36297,,36297,,,OMICRON electronics GmbH,,
,36298,,36298,,,"Maguindanao Skycable Catv, Inc.",,
,36299,,36299,,,RADANET SRL,,
,36300,,36300,,,Hizakura B.V.,,
68775,36301,DE,36301,https://jonasled.de,,Jonas Leder,,Ketsch
,36302,,36302,,,VIAFIBRA TELECOMUNICACOES LTDA,,
,36303,,36303,,,Miracle Net Communication,,
,36304,,36304,,,Southern Ocean Systems Pty Ltd,,
,36305,,36305,,,Clearly IP Australia Pty Ltd,,
,36306,,36306,,,"NRG Gladstone Operating Services, Electricity Generation, Gladstone, QLD, Australia",,
80100,36307,KE,36307,http://www.fibrelink.co.ke,"MBARAK HINAWY ROAD, OLD TOWN",FIBRE LINK LIMITED,,MOMBASA
682644,36308,RU,36308,https://sat-dv.ru,"Россия, Хабаровский край, г. Амурск, пр. Победы, д. 13, кв. 7
Россия, Хабаровский край, г. Амурск, пр. Победы, д. 13",SATDV AMK,,Амурск
,36309,CA,36309,http://hut8.io,24 Duncan St.,Hut 8 HPC,,Toronto
,36310,,36310,,,QLD VoIP Services Australia,,
445001,36311,IN,36311,http://www.rizwanwifi.com/,"KGN Complex Itwara Chowk
KGN HALL",RIZWAN CABLE NETWORK,,Yavatmal
58360-000,36312,BR,36312,http://centralagilitytelecom.com,"Avenida Presidente Joao Pessoa, 348
Itabaiana - PB",FIBRA MAIS,PB,Itabaiana
P.O.BOX 24624 KAMPALA,36313,UG,36313,http://www.mtn.co.ug,MTN UGANDA  PLOT 67-69 PORTBELL ROAD,MTN Uganda,,KAMPALA
60258,36314,LT,36314,https://baphost.lt,"Melioratorių g. 7-12
Ariogala",BAP Hostingai,Kauno,Ariogala
,36315,,36315,,,FREACH,,
65130000,36316,BR,36316,https://ultranettelecom.com,"ROD MA 204, SN",ULTRANET LTDA,,PACO DO LUMIAR
58915000,36317,BR,36317,,,NEOLINEPB INTERNET,,Uirauna
29880000,36318,BR,36318,http://www.ertelecom.com.br,"Rua Nossa Senhora da Penha, Numero 237",ER TELECOM LTDA,,Mucurici
N1 7GU,36319,GB,36319,https://advancedmicro.net/,20 Wenlock Road,Advanced Micro Defence Technologies Ltd.,,London
,36320,,36320,,,Transworld Associates,,
2834,36321,NO,36321,http://www.x25.no,"Øverbyvegen 135
2834 Raufoss",X.25 Holding AS,Innlandet,Raufoss
2834,36322,NO,36322,http://www.systemnet.no,"Øverbyvegen 135
2834 Raufoss",Systemnet Networks AS,Innlandet,Raufoss
79511,36323,ID,36323,http://marimoli.com,"Jalan Perintis Komplek BTN Mega Permata No 79,
Desa Mungguk, Kec. Sekadau Hilir Kab. Sekadau, Indonesia",Ahmad,,Sekadau
,36324,,36324,,,Getechbrothers Internet,,
,36325,,36325,,,CONEXAO VIP TELECOM,,
122007,36326,IN,36326,https://www.hostbet.in/,"704, 7th Floor, Palm Court
Sector 16, Industrial Estate, Gurugram",HostBet Cloud Technologies Private Limited,,Gurgaon
,36327,,36327,,,MNEERUP,,
,36328,,36328,,,STL FIBERCO LTD,,
,36329,,36329,,,Pine Hosting LTD,,
76140,36330,MX,36330,https://www.abacom.mx,"Av. Paseo de la Constitucion, 108, Arboledas del Parque","Abastecedora de Conectividad, S.A. de C.V.",,Querétaro
,36332,,36332,,,Elite General Partnership,,
,36333,,36333,,,"XKL, LLC",,
,36334,,36334,,,DAMIAO DOS SANTOS PORFIRIO - ME,,
,36335,,36335,,,Nomadl OU,,
,36336,,36336,,,PT Artacomindo Jejaring Nusa,,
,36337,,36337,,,DIGY NETWORKS,,
10250,36340,ID,36340,http://cloudeka.id,"Menara Thamrin Fl 12
Jalan Mh Thamrin Kav 3",Cloudeka,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
19709-6402,36341,US,36341,https://www.zgovps.com,651 N Broad St Ste 201,Zgocloud,DE,Middletown
,36342,,36342,,,BACKBONE CONNECTIVITY NETWORK (NIGERIA) LIMITED,,
315400,36343,RO,36343,https://zet.net,,ZET.NET,,Lipova
33060090,36344,BR,36344,http://maisnettelecom.com,"Rua dos Ipes Brancos, 505, Bom destino",MAIS NET TELECOM LTDA,,Santa Luzia
67100,36345,GR,36345,https://myip.gr,Kanari 5,MYIP NET-WORKS YPIRESIES DIADIKTYOU O.E.,,Xanthi
62785-000,36346,BR,36346,https://etechinformaticatelecom.com.br,"Rua Henrique Bessa, 82",E-TECH TELECOM,,Acarape
,36347,,36347,,,L Henrique Ferreira Zoby,,
,36348,,36348,,,New Net Informatica e Telecomunicações,,
,36349,,36349,,,Valley Strong Credit Union,,
51000,36350,DO,36350,http://lishtechnology.com,"C/ santiago #1
sabana iglesia",LISH TECHNOLOGY SRL,,Santiago
,36351,,36351,,,TelHi Corporation,,
3421,36352,AR,36352,https://www.facebook.com/speedcorrientes,Av. Independencia s/n,SIGOT ALEXIS RAUL (SPEED INTERNET),,Santa Rosa
,36353,,36353,,,ING Turkey,,
,36354,,36354,,,CR Net Telecomunicações Ltda-Me,,
65950-000,36355,BR,36355,https://www.coltelecom.net.br,"Rua Arão Brito, Barra do Corda, Maranhão-MA",CIDADE ONLINE LTDA,,Barra do Corda
41000,36356,DO,36356,http://stix.do,"ELIAS COMUNICACIONES, Carr. Presa de Tavera, La Torre 41009",STIX,,LA VEGA
35000,36357,FR,36357,https://neodatacenters.com/,"5 Allée de la Grande Treille
Bureau 3",GROUPE NEOTECH SAS,Ille-et-Vilaine,Rennes
,36358,,36358,,,C-Squared Limited,,
1000,36359,VE,36359,https://plasmanodes.com,"Pza. Venezuela, Caracas Distrito Capital, Venezuela",Moises David Dominguez Rivas,,Caracas
,36360,,36360,,,ASHOK BROADBAND NETWORK SERVICES PRIVATE LIMITED,,
,36361,,36361,,,Owen Rummage,,
,36362,,36362,,,Tampa Co-Op,,
,36363,,36363,,,Online Business Technologies Ltd.,,
07800,36364,UA,36364,https://nemicom.ua,Tsentralna street 351A,NEMIcom,,Borodyanka
,36365,,36365,,,R.R.COMUNICAÇÃO & MULTIMIDIA EIRELI,,
,36366,,36366,,,Cong Zhang,,
,36367,,36367,,,"UPNET Technologies Co., Ltd",,
54000,36368,PK,36368,https://pbb.net.pk/,Office # 4 Floor # 3 Central Plaza Garden Town,PLAY BROADBAND (PRIVATE) LIMITED,,Lahore
,36369,,36369,https://fiberstate.com,,FiberState,,
14460,36370,ID,36370,http://www.netvas.id,Jalan Kapuk Raya Blok A.9,PT Juli Digital Nusantara,Daerah Khusus Ibukota Jakarta,Jakarta Utara
,36371,,36371,https://elytrium.net/,,ELYTRIUM NET,,
,36372,,36372,,,DXC Technology Australia Pty Limited,,
88200-000,36373,BR,36373,http://www.maisnet.net.br,"Avenida Emilia Ramos, 751
Tijucas - SC",Mais Net Telecomunicaçoes Eirelli,SC,Tijucas
23247,36374,ID,36374,https://malacca-net.com/,"Jl. T. Imum No.82, Blang Cut, Kec. Lueng Bata, Kota Banda Aceh, Aceh",PT Sekar Solusi Abadi,,Kota Banda Aceh
,36375,SO,36375,http://somlink.net/,Somalia,Somlink Wireless Network,,Mogadishu
89201-740/90240-570,36376,BR,36376,http://icombackup.com/,"Rua Expedicionário Holz, 550 - Sala 416, Joinville - SC
Rua Olinda, 140 - Sala 301, Porto Alegre - RS",iCOM BACKUP ONLINE DE DADOS LTDA,,Joinville/Porto Alegre
,36377,,36377,,,ISRAEL DE LOS SANTOS WIFI SRL,,
98700-000,36378,BR,36378,http://www.deflextelecom.com.br,"Rua Jose Bonifacio, 328 411
Ijuí - RS",DEFLEX TELECOM EIRELI - ME,RS,Ijuí
,36379,,36379,http://newwavenet.com.br,,NEW WAVE NET,,
40152,36380,ID,36380,http://arthaloka-teknologi.co.id,"Gedung Wisma Bumi Putera
Jalan Asia Afrika No. 141-149",PT Arthaloka Reka Teknologi,Jawa Barat,Kota Bandung
,36381,DO,36381,https://exatech.com.do,Luis E. del Monte No. 32,EXATECH SRL,,Barahona
125635,36382,RU,36382,,,Bykov Roman Andreevich,,Moscow
,36383,,36383,,,Nanite Hosting LLC,,
11051,36384,MM,36384,https://fastspeedmm.net/,"Building 15, No.403/A, Third Floor, MICT Park, Universities Hlaing Campus,
Hlaing Township,",Fast Speed,,Yangon
,36385,IQ,36385,,Alwihda,DataHub,,Baghdad
,36386,,36386,,,VIRTUAX PROVIMENTO SERVICOS DE TELECOMUNICACOES LT,,
12489,36387,DE,36387,https://www.alphastrike.io,Albert-Einstein-Str. 14,Alpha Strike Labs GmbH,Berlin,Berlin
,36388,,36388,,,REPARA SMART SERVICOS DE TELECOMUNICACOES LTDA,,
,36389,,36389,,,IdealNET Telecom,,
,36390,,36390,,,Halton Datacenter Inc.,,
"Ngong Rd, Nairobi, Kenya",36391,KE,36391,https://vayacom.com/,Applewood Adam's Arcade,Vayacom Limited,,Nairobi
1740,36392,BD,36392,https://www.minjuonline.com,"Riaz Uddin Sarkar Super Market , Mawna Bazar Road
Mawna Chowrasta, Sreepur, Gazipur",Minju Online,,Gazipur
,36393,,36393,,,CLICKCEDRO PROVEDOR DE INTERNET,,
46400-000,36394,BR,36394,http://superlink.net.br,"Av. Pres. Castelo Branco, 550",Vania Carneiro Silva Batista Santos,,Guanambi
,36395,,36395,,,IQWeb FZ LLC,,
88220000,36396,BR,36396,https://instatel.net.br,"Rua 716 - Tabuleiro dos Oliveiras, Itapema - SC, Brasil
Rua 716 - Tabuleiro dos Oliveiras, Itapema - SC, Brasil",INSTATEL SERVICOS ELETRONICOS LTDA,,ITAPEMA
,36397,,36397,,,Volt,,
51000,36398,DO,36398,http://waycom.com.do,"Res. florencia edf. 46 2A
Res. florencia edf. 46 2A","WAYCOM, S.R.L.",,Santiago
73036-2644,36399,US,36399,https://elrenofiber.com,101 N Choctaw Ave,EL RENO MUNICIPAL,OK,El Reno
,36400,,36400,,,Fastfeet Limited,,
,36401,,36401,,,Nu Internet (Private) Limited,,
,36402,,36402,http://www.axgn.com.sg,,AXGN,,
80420-120,36403,BR,36403,https://arlequim.com,"Rua Silveira Peixoto, 1303",ARLEQUIM TECHNOLOGIES S.A.,,Curitiba
,36404,,36404,,,Lucas Neuber,,
,36405,,36405,,,BN Networks LTD,,
,36406,,36406,,,Compagnie Financiere du Congo S.a.r.l.,,
,36407,,36407,http://www.fab5network.com,,PING PLUS TECHNOLOGIES PRIVATE LIMITED,,
